Respondent_ID,Region,Programme,Division,District,Upazila/pouroshova,Union/ward,Area,ward,Age,Age (Decile),Sex,Occupation,Q11,Q12_current_income,Q13_prev_month_income,Q14_current_month_expen,Q15_prev_expense,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q18_Boolean,Q20_Boolean,Q21_Boolean,Q22_boolean,Q24_boolean,Q27_boolean,Q29_boolean,Q30,Q31,Q32,Q31_5s,Q32_10s,Q33,Q34,Q35,Q36,Q30_food,Q30_cash,Q30_commodities_at_fair_price,Q30_Medical_treatment,Q30_Misconception
160,Bhola,MF-BDU,Barishal,Bhola,Bhola Sadar,South Digoldi,Rural,NA,50,50,Men,Day laborer (non-agri),lost job/no work,5000,15000,5000,15000,5,0,Yes,TV,Yes,Do know,Do know,city hospital,Yes,home quarantine,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,ঊ.  মানুষের মধ্যে ভয় দুর করা,0,30,0,30,ঋ. পরিকল্পনা নাই,No,,,0,0,0,0,1
161,,UDP,Rajshahi,Rajshahi,RAJPARA,,Urban,Ward No:2,45,40,Men,Day laborer (non-agri),lost job/no work,1000,5000,5000,5000,5,0,Yes,NGO,Yes,Do not know,Do not know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,20,No,1,1,0,0,1,0,0,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য, পর্যাপ্ত চিকিৎসা ব্যবস্থা, কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা, মানুষের মধ্যে ভয় দুর করা",3,30,0,30,সরকারি বা দাতাদের সাহায্য,Yes,food,বাড়ীতে পৌঁছে দেয়া হয়,1,1,0,1,1
162,,UDP,Sylhet,Sylhet,SYLHET SADAR,,Urban,Ward No:21,51,50,Men,small business/convenience shop,lost job/no work,0,7000,9000,7000,5,1,Yes,TV,No,Do not know,Do not know,dont know,No,home quarantine,completely agree,হ্যাঁ,15,Yes,1,0,0,0,0,0,1,নগদ অর্থ সাহায্য,7,12,5,10,পরিকল্পনা নাই,No,,নিজে গিয়ে,0,1,0,0,0
163,Tangail-1,MF-BDU,Dhaka,Tangail,Delduar,W-6,Rural,NA,60,60,Men,small business/convenience shop,lost job/no work,0,10000,10000,10000,6,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,no treatment available,completely agree,No,,Yes,1,1,1,1,1,0,1,অ. খাদ্য সাহায্য,0,10,0,10,ঈ. ঋণ গ্রহন,No,,,1,0,0,0,0
164,Feni-2,MF-BDU,Chattogram,Feni,Dagonbhuiyan ,Rajapur,Rural,NA,42,40,Men,CNG/auto driver,lost job/no work,0,18000,18000,18000,4,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,7,15,5,10,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
165,Cox's Bazar,MF-BDU,Chattogram,Cox's Bazar,Ukhiya,Haldia palong,Rural,NA,30,30,Men,transport worker,have job but no pay/salary,0,17000,6000,160005,5,1,Yes,TV,Yes,Do know,Do not know,dont know,No,home quarantine,completely agree,Yes,7,Yes,1,1,1,0,0,1,1,অ. খাদ্য সাহায্য,4,10,0,10,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
166,Kushtia-1,MF-BDU,Khulna,Kushtia,Kumarkhali,Capra,Rural,NA,55,50,Men,rickshawpuller,lost job/no work,10000,12000,15000,20000,6,0,Yes,Relatives,No,Do not know,Do not know,Local govt hospital,Yes,no treatment available,completely agree,Yes,7,Yes,1,0,0,0,1,1,1,অ. খাদ্য সাহায্য,0,30,0,30,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
167,Cox's Bazar,MF-BDU,Chattogram,Cox's Bazar,Cox's Bazar Sadar,Khutakhali,Urban,NA,35,30,Men,CNG/auto driver,lost job/no work,0,30000,10000,25000,9,0,Yes,Relatives,Yes,Do not know,Do not know,dont know,No,no treatment available,somewhat agree,Yes,7,Yes,1,1,0,0,0,1,1,ই.  নগদ অর্থ সাহায্য,5,30,5,30,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
168,,PSU,Chattogram,Chattogram,PANCHLAISH,Bahaddarhat,Urban,Ward No:8,26,20,Men,small business/convenience shop,continuing previous work,15000,13000,12000,11000,5,1,Yes,TV,No,Do not know,Do not know,Local govt hospital,No,no treatment available,completely agree,না,,Yes,1,0,0,0,0,0,1,খাদ্য সাহায্য,1,9,0,0,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
169,B.Baria-2,MF-BDU,Chattogram,Bramhanbaria,Bramhanbaria Sadar,Sultanpur,Rural,NA,35,30,Men,small business/convenience shop,lost job/no work,0,25000,18000,20000,5,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,Yes,inevitable death,dont know,No,,Yes,1,1,0,0,1,0,1,অ. খাদ্য সাহায্য,15,7,15,0,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
170,Dinajpur-1,MF-BDU,Rangpur,Dinajpur,Dinajpur Sadar,3 NO Fazilpur,Urban,NA,38,30,Men,factory worker,lost job/no work,0,13000,6000,8000,3,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,do not fully agree,Yes,4,No,1,1,1,1,1,1,0,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,0,4,0,0,ঈ. ঋণ গ্রহন,No,,,0,0,1,0,0
171,Jashore,MF-BDU,Khulna,Jashore,Jashore sadar,Arobpur,Urban,NA,42,40,Men,CNG/auto driver,lost job/no work,0,20000,15000,18000,10,1,Yes,social networking sites (Facebook),Yes,Do know,Do know,stay home,No,no treatment available,completely agree,Yes,10,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,20,10,20,10,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
172,Chuadanga,MF-BDU,Khulna,Chuadanga,Damurhuda,Hawli,Rural,NA,35,30,Men,factory worker,lost job/no work,0,15000,8000,11000,4,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,somewhat agree,Yes,10,No,1,1,1,1,1,1,0,অ. খাদ্য সাহায্য,10,7,10,0,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
173,,UDP,Dhaka,Faridpur,FARIDPUR SADAR,N/A,Urban,Ward No:6,50,50,Men,small business/convenience shop,continuing previous work,2500,6000,4000,5000,4,1,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,7,Yes,1,1,0,0,1,0,1,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,7,30,5,30,পরিকল্পনা নাই,No,,পাই নাই,0,0,1,0,0
174,Sreemongal,MF-BDU,Sylhet,Moulvibazar,Sreemongal,Bhunobir,Rural,NA,20,20,Men,factory worker,lost job/no work,0,16500,5000,16000,3,0,Yes,TV,Yes,Do not know,Do not know,city hospital,No,no treatment available,completely agree,Yes,30,Yes,1,1,0,0,0,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,5,15,5,10,অ. সঞ্চয় থেকে উত্তোলন,No,,,0,0,1,0,0
175,,UDP,Dhaka,Gazipur,GAZIPUR SADAR,,Urban,Ward No:13,31,30,Men,rickshawpuller,continuing previous work,3000,8000,6000,8000,4,1,Yes,NGO,Yes,Do not know,Do not know,stay home,Yes,treatment available only in Dhaka,completely agree,হ্যাঁ,15,Yes,1,1,0,0,1,0,1,খাদ্য সাহায্য,2,40,0,40,পেশা পরিবর্তন,No,,,1,0,0,0,0
176,Gopalganj,MF-BDU,Dhaka,Gopalgonj,Gopalgonj sadar,Raghunathpur,Rural,NA,19,10,Men,Private service holder,lost job/no work,0,8500,10000,12000,6,1,Yes,Newspaper,Yes,Do know,Do know,Local govt hospital,Yes,treatment available only in Dhaka,somewhat agree,Yes,6,No,1,1,1,1,1,1,0,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,7,15,5,10,উ.  পেশা পরিবর্তন,No,,,0,0,0,1,0
177,Chattogram-4,MF-BDU,Chattogram,Chattogram,Lohagara,Amirabad,Rural,NA,34,30,Men,CNG/auto driver,lost job/no work,0,15000,12000,12000,5,0,Yes,TV,Yes,Do know,Do not know,Local govt hospital,No,home quarantine,completely agree,Yes,7,Yes,1,1,1,0,0,1,1,"অ. খাদ্য সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা, উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা, ঊ.  মানুষের মধ্যে ভয় দুর করা",5,0,5,0,ঋ. পরিকল্পনা নাই,No,,,1,0,1,1,1
178,Feni-1,MF-BDU,Chattogram,Feni,Feni Sadar,Sharsadi,Rural,NA,55,50,Men,rickshawpuller,lost job/no work,3000,15000,5000,15000,6,0,Yes,Friends,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,0,30,0,30,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
179,Chattogram-3,MF-BDU,Chattogram,Chattogram,Chandanish ,Dohazari ,Rural,NA,36,30,Men,rickshawpuller,lost job/no work,0,15000,10000,15000,5,0,Yes,TV,Yes,Do know,Do know,city hospital,No,home quarantine,completely agree,No,,Yes,1,1,1,1,0,0,1,ই.  নগদ অর্থ সাহায্য,5,10,5,10,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
180,Chattogram-3,MF-BDU,Chattogram,Chattogram,Satkania ,Darmapur ,Rural,NA,38,30,Men,CNG/auto driver,lost job/no work,0,20000,8000,15000,6,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,treatment available only in Dhaka,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,3,20,0,20,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
181,,UDP,Khulna,Satkhira,SATKHIRA SADAR,,Urban,Ward No:3,40,40,Men,Day laborer (agri),lost job/no work,1000,12000,6000,9000,4,0,Yes,social networking sites (Facebook),Yes,Do not know,Do not know,Corona helpline,Yes,home quarantine,completely agree,হ্যাঁ,15,No,1,1,0,0,1,0,0,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,7,30,5,30,পরিকল্পনা নাই,No,,,0,0,1,0,0
182,Syedpur,MF-BDU,Rangpur,Nilphamari,Syedpur,Purbo Bel Pukur Kashiram,Rural,NA,52,50,Men,rickshawpuller,lost job/no work,0,12000,6000,9000,6,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,no treatment available,completely agree,Yes,7,Yes,1,1,1,1,0,1,1,ঊ.  মানুষের মধ্যে ভয় দুর করা,0,30,0,30,ই.  সম্পদ বিক্রী,No,,,0,0,0,0,1
183,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:8,67,60,Men,rickshawpuller,lost job/no work,12000,12000,0,12000,4,2,Yes,TV,Yes,Do not know,Do not know,Corona helpline,No,no treatment available,completely agree,না,,Yes,1,1,0,0,0,0,1,মানুষের মধ্যে ভয় দুর করা,1,0,0,0,ঋণ গ্রহন,No,,পাই নাই,0,0,0,0,1
184,,PSU,Dhaka,Munshiganj,MURADNAGAR,MukterPur,Urban,Ward No:3,40,40,Men,rickshawpuller,lost job/no work,0,1000,5000,10000,6,1,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,Yes,govt detains infected person,dont know,হ্যাঁ,10,No,1,1,0,0,1,0,0,খাদ্য সাহায্য,0,0,0,0,সম্পদ বিক্রী,No,,পাই নাই,1,0,0,0,0
185,Chattogram-1,MF-BDU,Chattogram,Chattogram,Raozan,Pahartali,Rural,NA,49,40,Men,Private service holder,have job but no pay/salary,0,9000,9000,9000,5,1,Yes,Relatives,Yes,Do know,Do know,Local govt hospital,Yes,treatment available only in Dhaka,dont know,No,,No,1,1,1,1,1,0,0,ই.  নগদ অর্থ সাহায্য,3,10,0,10,ঈ. ঋণ গ্রহন,No,,,0,1,0,0,0
186,,UDP,Dhaka,Dhaka,SAVAR,,Urban,Ward No:9,48,40,Men,factory worker,lost job/no work,0,10000,9000,10000,3,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,somewhat agree,হ্যাঁ,4,Yes,1,1,1,1,1,0,1,খাদ্য সাহায্য,4,7,0,0,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
187,Faridpur,MF-BDU,Dhaka,Faridpur,Faridpur Sadar,1 No Ward,Urban,NA,42,40,Men,Private service holder,work from home,32000,32000,28000,28000,5,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,15,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,15,15,15,10,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
188,Feni-1,MF-BDU,Chattogram,Feni,Feni Sadar,Paursava,Rural,NA,45,40,Men,Day laborer (non-agri),lost job/no work,0,9000,9000,9000,8,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,"অ. খাদ্য সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",1,30,0,30,উ.  পেশা পরিবর্তন,No,,,1,0,0,1,0
189,Cumilla-3,MF-BDU,Chattogram,Cumilla,Burichang,Mainamoti,Rural,NA,32,30,Men,rickshawpuller,lost job/no work,8000,10000,8000,10000,2,0,Yes,TV,Yes,Do know,Do know,city hospital,Yes,home quarantine,completely agree,Yes,14,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,2,14,0,10,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
190,Sirajganj-2,MF-BDU,Rajshahi,Sirajgonj,Sirajgonj,Shialkoal,Rural,NA,47,40,Men,Private service holder,lost job/no work,0,18000,15000,15000,6,0,Yes,TV,Yes,Do know,Do know,Corona helpline,No,treatment available only in Dhaka,dont know,Yes,5,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,4,5,0,0,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
191,Gopalganj,MF-BDU,Dhaka,Gopalgonj,Gopalgonj sadar,Latifpur,Rural,NA,48,40,Men,Day laborer (non-agri),lost job/no work,0,18000,15000,15000,7,2,Yes,TV,Yes,Do know,Do not know,dont know,No,treatment available only in Dhaka,completely agree,Yes,15,No,1,1,1,0,0,1,0,অ. খাদ্য সাহায্য,7,0,5,0,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
192,,UDP,Dhaka,Dhaka,SAVAR,,Urban,Ward No:8,38,30,Men,Hotel/restaurant worker,lost job/no work,0,8000,8000,8000,6,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,10,Yes,1,1,1,1,1,0,1,নগদ অর্থ সাহায্য,3,30,0,30,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,0,1,0,0,0
193,Cumilla-1,MF-BDU,Chattogram,Cumilla,Chandina ,Madhaiya,Rural,NA,32,30,Men,rickshawpuller,lost job/no work,6000,12000,5000,10000,6,1,Yes,TV,Yes,Do know,Do not know,stay home,No,no treatment available,completely agree,Yes,15,Yes,1,1,1,0,0,1,1,অ. খাদ্য সাহায্য,4,5,0,0,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
194,Tangail-3,MF-BDU,Dhaka,Tangail,Madhupur,Golabari,Rural,NA,38,30,Men,transport worker,lost job/no work,0,28000,13000,27000,4,0,Yes,TV,Yes,Do know,Do know,Corona helpline,No,no treatment available,somewhat agree,Yes,7,No,1,1,1,1,0,1,0,ই.  নগদ অর্থ সাহায্য,7,30,5,30,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
195,Mymensingh-2,MF-BDU,Mymensingh,Mymensingh,Ishwargonj,11 No Borohit,Rural,NA,42,40,Men,Private service holder,have job but no pay/salary,0,20000,5000,8000,4,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",15,7,15,0,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,1,0,1,0
196,Cumilla-2,MF-BDU,Chattogram,Cumilla,Barara,Lalmai,Rural,NA,27,20,Men,factory worker,have job but no pay/salary,3500,16500,8000,10500,7,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,lockdown whole area/village,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,7,15,5,10,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,0,0,0,1,0
197,Madaripur-1,MF-BDU,Dhaka,Madaripur,Madaripur Sadar,Pachkhola,Rural,NA,50,50,Men,transport worker,lost job/no work,0,20000,18000,19000,6,0,Yes,TV,Yes,Do know,Do know,Corona helpline,No,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,0,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,10,7,10,0,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,0,0,1,0,0
198,,UDP,Sylhet,Sylhet,SYLHET SADAR,,Urban,Ward No:21,62,60,Men,others,lost job/no work,6000,6000,8000,6000,6,1,Yes,NGO,Yes,Do not know,Do not know,Local govt hospital,Yes,home quarantine,somewhat agree,না,0,Yes,1,1,0,0,1,0,1,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য",2,10,0,10,সরকারি বা দাতাদের সাহায্য,No,,নিজে গিয়ে,1,1,0,0,0
199,Feni-2,MF-BDU,Chattogram,Noakhali,Senbag,6No.Kabilpur,Rural,NA,48,40,Men,factory worker,lost job/no work,0,70000,21000,30000,5,1,Yes,TV,Yes,Do know,Do know,Corona helpline,No,no treatment available,completely agree,Yes,5,Yes,1,1,1,1,0,1,1,ই.  নগদ অর্থ সাহায্য,5,20,5,20,"অ. সঞ্চয় থেকে উত্তোলন, ঊ. সরকারি বা দাতাদের সাহায্য",No,,,0,1,0,0,0
200,Feni-1,MF-BDU,Chattogram,Feni,Feni Sadar,           Sharsodi                                                                                                                                                                                                  Sharsadi,Rural,NA,24,20,Men,CNG/auto driver,have job but no pay/salary,8000,14000,8000,14000,5,0,Yes,TV,Yes,Do know,Do know,Will consult pharmacist/doctor,Yes,treatment is costly,completely agree,Yes,14,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,3,3,0,0,ই.  সম্পদ বিক্রী,No,,,0,1,0,0,0
201,,UDP,Sylhet,Sylhet,SYLHET SADAR,,Urban,Ward No:21,83,80,Women,maid,lost job/no work,0,3000,4000,3000,5,1,Yes,Relatives,Yes,Do not know,Do not know,dont know,No,no treatment available,completely agree,হ্যাঁ,15,No,1,1,0,0,0,0,0,নগদ অর্থ সাহায্য,5,10,5,10,পরিকল্পনা নাই,No,,নিজে গিয়ে,0,1,0,0,0
202,,UDP,Dhaka,Dhaka,SAVAR,,Urban,Ward No:2,40,40,Women,Day laborer (non-agri),lost job/no work,4000,5000,5000,5000,2,1,Yes,TV,No,Do not know,Do not know,Local govt hospital,No,home quarantine,somewhat agree,হ্যাঁ,14,No,1,0,0,0,0,0,0,খাদ্য সাহায্য,0,0,0,0,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,1,0,0,0,0
203,Kushtia-1,MF-BDU,Khulna,Kushtia,Kumarkhali,Shelidah,Rural,NA,43,40,Men,rickshawpuller,lost job/no work,10000,12000,11000,12000,7,1,Yes,TV,No,Do not know,Do not know,Local govt hospital,No,treatment available only in Dhaka,completely agree,Yes,7,Yes,1,0,0,0,0,1,1,অ. খাদ্য সাহায্য,0,5,0,0,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
204,Gazipur,MF-BDU,Dhaka,Gazipur,Gazipur city,13,Urban,NA,28,20,Women,factory worker,lost job/no work,7000,14000,12000,13500,4,0,Yes,TV,Yes,Do know,Do not know,Local govt hospital,Yes,treatment is costly,totally wrong decision,Yes,10,No,1,1,1,0,1,1,0,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য",5,10,5,10,ঋ. পরিকল্পনা নাই,No,,,1,1,0,0,0
205,,UDP,Khulna,Khulna,KHALISHPUR,,Urban,Ward No:8,33,30,Women,small business/convenience shop,shop/market business closed,0,7000,5000,6000,3,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,No,no treatment available,completely agree,হ্যাঁ,14,No,1,1,0,0,0,0,0,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,15,0,15,0,ঋণ গ্রহন,No,,পাই নাই,0,0,1,0,0
206,Rajshahi-2,MF-BDU,Rajshahi,Natore,Bagatipara,Bagatipara,Rural,NA,52,50,Men,Private service holder,lost job/no work,8000,12000,7000,8000,5,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,somewhat agree,Yes,10,No,1,1,1,1,1,1,0,অ. খাদ্য সাহায্য,5,15,5,10,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
207,,PSU,Dhaka,Narsingdi,NARSINGDI SADAR,Chinishpur,Urban,Ward No:4,28,20,Men,Day laborer (agri),lost job/no work,11500,15000,11500,15000,8,2,Yes,social networking sites (Facebook),Yes,Do not know,Do not know,Local govt hospital,No,treatment available only in Dhaka,completely agree,হ্যাঁ,30,No,1,1,0,0,0,0,0,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,7,0,5,0,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,0,0,1,0,0
